feature,ks_stat,ks_pval,mw_pval,cohens_d,SCZ_mean,Non SCZ_mean,SCZ_std,Non SCZ_std,-log10_ks_p
lh_inferiorparietal_KFA,0.23273231622746185,0.017744191008496397,0.011359350982600588,0.4504881810999811,0.6944568915118307,0.6390839372583504,0.10675154367457695,0.13719187835027685,1.7509437961785999
rh_temporalpole_KFA,0.23231622746185854,0.017915648468087252,0.020785976971942625,0.37665921535572333,0.6944167765298609,0.641389069004975,0.13610059903639574,0.14531713768916707,1.746767467653321
rh_postcentral_KFA,0.23106796116504855,0.018947688561736346,0.007096608564965631,0.4089726945188678,0.4745466981067236,0.42218011696763197,0.130481614957713,0.12555947604204395,1.7224437622716584
rh_parstriangularis_KFA,0.2292649098474341,0.020356485604309985,0.003926300981294562,0.42863564671799054,0.6829854058381769,0.6341952903646259,0.10895830256075043,0.11849495257788993,1.6912971975729254
lh_paracentral_FW,0.2277392510402219,0.021492266284009832,0.031719123091381696,0.34709074880488866,0.36711519271618137,0.3866138733390388,0.05912112077518676,0.05307079865323302,1.6677177872658377
lh_superiorparietal_FA,0.22704576976421637,0.02222008661675175,0.005559795033322003,0.49082926583077574,0.6507969701754883,0.5811057872296418,0.122228723149515,0.15931269059172254,1.653254252456177
lh_isthmuscingulate_MD,0.22593619972260748,0.023180673368948895,0.004910010447768774,0.4683248664192101,1.146096907575143,1.21206740702716,0.13884365105200713,0.14285740206639597,1.6348739524892806
lh_superiorparietal_FW,0.22552011095700417,0.02336560582970222,0.020113672243659078,0.3670478735240949,0.37259084888625416,0.3930696145742714,0.05706012310136071,0.05449677759877183,1.6314229539897367
lh_pericalcarine_KFA,0.22468793342579751,0.02434842282872812,0.005351857124997099,0.39089458333539,0.4576261085058977,0.40156415760201347,0.14041284653144498,0.14636462973900075,1.6135291650022825
lh_precentral_FA,0.22468793342579751,0.02434842282872812,0.007641363991471338,0.494866623760135,0.6431011680047658,0.5791019403921889,0.1024991901928726,0.1514742751249198,1.6135291650022825
rh_lateralorbitofrontal_MK,0.22427184466019418,0.02466620757732696,0.018515242669460287,0.4047752448871835,1.1809209234934974,1.2299111759299792,0.13073138095487633,0.11048163684767517,1.6078976180355387
rh_temporalpole_FA,0.2231622746185853,0.025689133469334314,0.03986459810351451,0.357544798000919,0.6897791388965386,0.6391588472742372,0.13957386632624344,0.14355313210667814,1.5902505448513455
lh_precentral_KFA,0.22302357836338418,0.025975467803474005,0.0057746547371889225,0.4997649716314272,0.6402464837322734,0.5776315618302532,0.10153888782142331,0.14520464629978871,1.5854366223025298
rh_superiorparietal_FA,0.2217753120665742,0.02715231664033641,0.007501858085841488,0.5184100506275322,0.6740927582147975,0.6032182457238099,0.11988639049116193,0.15168824202162873,1.5661931104142521
lh_lateralorbitofrontal_MK,0.2217753120665742,0.02715231664033641,0.0035929750634362267,0.5156182604229992,1.1695709161340635,1.2316343050180205,0.11996799674326952,0.12076455248411935,1.5661931104142521
lh_pericalcarine_FA,0.220249653259362,0.028816373897392732,0.011160842048413196,0.3670196206081213,0.4562345790365697,0.4022542996047148,0.14501141587144645,0.14911469755529821,1.5403606694426084
lh_caudalmiddlefrontal_FA,0.21692094313453536,0.03248159683450288,0.00271360559443382,0.5331005320417131,0.6050700736828181,0.5321037566222523,0.12096968099991348,0.15110923259909137,1.4883626284651519
lh_lateraloccipital_FW,0.21400832177531207,0.036308285199579925,0.03373791392579929,0.31981220667798,0.3693438368538579,0.3874740335734978,0.05792980276733312,0.055422743019295624,1.439994261854006
rh_pericalcarine_MD,0.21220527045769763,0.03892313419543859,0.007229678548586792,0.46648124650919653,1.1375157820621566,1.1906873302648922,0.11993478754340486,0.10770560646211474,1.4097921964360487
lh_parahippocampal_MK,0.20929264909847434,0.04332319611255264,0.00916961794601106,0.40106016272839656,1.089127707939275,1.1605922566067215,0.18164829392900894,0.17466140573412578,1.363279511353205
rh_superiorfrontal_KFA,0.2072122052704577,0.04632610479655412,0.0581810291264702,0.3113902136152592,0.6720137685927801,0.6375331064204838,0.10294071203993817,0.11800880664655602,1.3341742147219464
rh_posteriorcingulate_KFA,0.20499306518723995,0.050079828765044396,0.054974721160494816,0.33152176318649945,0.46175491132808755,0.40837190161796055,0.1704422778513286,0.15101980957465727,1.3003371647521689
rh_inferiorparietal_FA,0.20485436893203884,0.05058262965330831,0.020279944526422334,0.4103627815085155,0.7472793878334177,0.702839922643197,0.08472099301958741,0.12758194318740207,1.2959985966160759
rh_isthmuscingulate_KFA,0.20263522884882107,0.054462534329709746,0.08029594268011819,0.28545280422100355,0.578255091490909,0.5434696361597029,0.12225286374597606,0.12146710700600852,1.2639021533045476
rh_lateralorbitofrontal_MD,0.19916782246879333,0.06152267531526422,0.06827446286025964,0.3710267705201536,1.180686386824208,1.228913082590629,0.13763619412686512,0.12184732367738453,1.2109647874882548
lh_superiorfrontal_KFA,0.19861303744798892,0.06263267194235354,0.059422522853713855,0.3104356764962168,0.5578247098539652,0.5096164946551347,0.15127969883105863,0.15920345327537744,1.2031990606750627
rh_superiorparietal_KFA,0.19833564493758668,0.06335037560073108,0.003701109243522867,0.5583594136514584,0.6764143914320265,0.6009971219759479,0.11679280765966724,0.15115199049655043,1.1982508058659174
lh_parsopercularis_FA,0.19736477115117892,0.06565296222729335,0.11017246561834158,0.3255494603863003,0.6672835991182597,0.6237330434175159,0.11794984170122481,0.1479176339364187,1.182745673992711
rh_parstriangularis_FA,0.19583911234396673,0.06878042280984772,0.011359636042788319,0.40268804449006546,0.6813502558866192,0.6349829512272978,0.11146674945527445,0.1187083205609862,1.1625351587928747
rh_precentral_FA,0.19514563106796118,0.07067348820059827,0.0781816304477056,0.3432102267775012,0.7776910913921508,0.7401378110527846,0.089564809028737,0.1261848631397043,1.1507434728725465
rh_lateraloccipital_FA,0.1938973647711512,0.0738099667676273,0.0266933175299628,0.3521762093087536,0.7064440692427842,0.6684604384021942,0.10110087475640767,0.1142086063250547,1.131884990210506
rh_pericalcarine_FA,0.19334257975034674,0.07515193551884798,0.015648850004954855,0.4721790103740354,0.4621133568232626,0.3855367309165721,0.163371497593044,0.1609738546126689,1.124059829789905
lh_superiorfrontal_FA,0.19056865464632455,0.08232367881981957,0.07976379817615731,0.29114097990950805,0.5584827838338378,0.512533032182641,0.15337651073006436,0.16215434626248545,1.0844752303805991
lh_middletemporal_KFA,0.18723994452149792,0.09140134024368557,0.05615999204285776,0.35301547272355527,0.6296259030062389,0.5777027849407649,0.13879637037548065,0.15492995448389604,1.0390474360367423
lh_pericalcarine_MK,0.1796116504854369,0.11681063350847269,0.07161739145400794,0.272006330565034,1.1569283390523122,1.1865642416880757,0.10735646104684186,0.11052645712851204,0.932517620718052
rh_parsorbitalis_FA,0.17905686546463245,0.1187505289707041,0.11086311313297051,0.31831225542388164,0.6735511924009728,0.6434362774941919,0.08195868015083152,0.10575517295833989,0.9253644471469171
lh_lateralorbitofrontal_FA,0.1786407766990291,0.11982062523464886,0.09217854877646707,0.277447385476575,0.5542201555510877,0.512172863261827,0.15010991188365874,0.152977539111682,0.9214684185526189
lh_MeanThickness_KFA,0.1783633841886269,0.12125703331912237,0.0238664489088095,0.42205603282960535,0.618298305429329,0.5625859645822746,0.11891474211367994,0.14390436311031615,0.9162930614424327
rh_parsopercularis_KFA,0.17628294036061026,0.12930977026280505,0.08029594268011819,0.28698954403197374,0.6566302605608796,0.6134512244156367,0.14549236872139393,0.15525925301514906,0.888368659876619
lh_middletemporal_FA,0.17406380027739252,0.13770601104568336,0.07161755582269558,0.3582725840617152,0.6295355338320611,0.5762642341759886,0.1417845866456944,0.1552873038288731,0.8610471018128463
lh_MeanThickness_FA,0.17406380027739252,0.13770601104568336,0.02544821133517901,0.409745383483218,0.6194267374612807,0.5645385265378575,0.12497045041569389,0.14237722777597592,0.8610471018128463
lh_parsopercularis_KFA,0.17337031900138697,0.14111157762323862,0.10811906542151624,0.33281280546641573,0.6673780314024353,0.6239442886754956,0.11484207521545083,0.144479824376077,0.8504373527118954
rh_lateraloccipital_KFA,0.16990291262135923,0.15637283647501282,0.020956934584122313,0.38715343897591653,0.7089483199666016,0.6681926333768067,0.0978724346674234,0.112181015608171,0.8058386860177141
rh_isthmuscingulate_FA,0.1682385575589459,0.16411566647603051,0.1589063999233279,0.24941959258569052,0.5763992729798705,0.5456358135556164,0.125975226202461,0.12064761209011707,0.7848499592312927
rh_posteriorcingulate_FA,0.1667128987517337,0.17098578579740634,0.0673432132077265,0.31719775336958617,0.4578329188709505,0.4058375504867699,0.17268715533775306,0.15465873873282676,0.7670399913992715
rh_inferiorparietal_KFA,0.16463245492371706,0.18171950215773475,0.03532289725007166,0.3909479669753011,0.7474280701228495,0.7060732597661994,0.08360108523067711,0.12405658901932372,0.74059846165735
rh_superiorfrontal_FA,0.16269070735090152,0.19173048713063678,0.1721084259810869,0.25949880418825816,0.6684460794124685,0.6393869865051547,0.10549956248142528,0.11810843569851336,0.7173088243161516
rh_parsopercularis_FA,0.1608876560332871,0.20173534908988222,0.09582111875081357,0.2696574089659625,0.650685085910307,0.6094449252882214,0.148515534091902,0.1572310474747245,0.6952179958398996
rh_parahippocampal_KFA,0.16074895977808598,0.20300464025845796,0.3140794719638689,0.10210899627501192,0.5290513023112016,0.509950912457942,0.1723850270657177,0.20066244717215018,0.6924940349162911
rh_caudalmiddlefrontal_MD,0.16005547850208043,0.20650412016937744,0.24929691393884512,0.1816935457968031,1.2206383120581503,1.2469353540657961,0.13391227854561735,0.15479907140969407,0.6850712788793754
lh_parahippocampal_MD,0.15866851595006934,0.21419744553485093,0.12540645694321484,0.23102685337710985,1.1115104409046666,1.1544121378195713,0.1900427192231712,0.18125335252885008,0.6691857127606224
rh_frontalpole_KFA,0.15742024965325938,0.22224500670152283,0.340021188877469,0.17544897552998526,0.48079736483936264,0.4516452083087494,0.17180315030879892,0.16031307518410098,0.6531679877765837
rh_lateralorbitofrontal_FA,0.1563106796116505,0.22865529563668843,0.22242702507415857,0.23649390919292285,0.6628049747804364,0.6364881317162939,0.1101204093581498,0.1124259641271988,0.6408187359445309
lh_lateralorbitofrontal_KFA,0.1539528432732316,0.24369969713028494,0.13083368592697742,0.2497578719597452,0.550769052672484,0.5136474295983029,0.14623169144034953,0.1509910904846227,0.6131450105556439
rh_precuneus_FA,0.1524271844660194,0.25314879872957113,0.17113902388654445,0.3057202120705425,0.690056130337495,0.6481102280955925,0.1134822915026002,0.15738934103756833,0.5966241291357472
rh_precentral_KFA,0.15173370319001386,0.2581654517534516,0.1041079717284933,0.3298838338931367,0.7771860736098186,0.7415128923434188,0.08689998444125643,0.12584241448004865,0.5881018763869171
lh_parstriangularis_KFA,0.15159500693481276,0.2596016758840229,0.1356290240075341,0.2623920201535531,0.5990340478936581,0.5617110885127251,0.11839746362855995,0.16262584754279388,0.5856925082320915
lh_precuneus_KFA,0.15034674063800277,0.26762223244518796,0.18304207034506048,0.3134889946431047,0.6285592661207373,0.5847359027476232,0.11909597704036055,0.15779718213922073,0.5724778108324814
rh_lingual_FA,0.14812760055478502,0.2838651558932979,0.11795903194874026,0.31692415791312817,0.5623702582418075,0.5251543907820098,0.11473067213452075,0.12006534746403852,0.5468879133282605
lh_parstriangularis_FA,0.1463245492371706,0.2963484393848569,0.1682553518206522,0.24903043355345597,0.6018888212511944,0.5653808007050175,0.12346167383937842,0.16655542460688685,0.5281973554785471
lh_parahippocampal_KFA,0.1449375866851595,0.3063289945581732,0.38735106309104606,0.1608383030926183,0.5049981817270153,0.47570985191148146,0.17965465798001715,0.18450894617581728,0.5138118945396055
rh_parstriangularis_MK,0.14382801664355063,0.3149539947630889,0.17602713922116497,0.24949982149142574,1.360753380713047,1.3256126787746982,0.14598329149471445,0.135511179994223,0.5017528788443085
rh_supramarginal_FA,0.14119278779472955,0.33629668341445806,0.39075711392565904,0.2535447900455353,0.6809380842125233,0.653628241099032,0.0915631406389239,0.12173736696425153,0.4732774157121326
rh_fusiform_FA,0.13966712898751735,0.34882500326662097,0.3789164269522447,0.07138255668628321,0.7418108917742315,0.7494271247541007,0.10153234259972435,0.11162103078870765,0.45739239302977147
lh_precuneus_FA,0.1389736477115118,0.3550190707840227,0.21205492472662657,0.3061698433448881,0.6292121921582068,0.5857349521605786,0.12254617518059704,0.15909907899476064,0.4497483170468527
rh_transversetemporal_KFA,0.13869625520110956,0.35639751826356286,0.4098108584653898,0.14438598962723098,0.6060267024755748,0.5832901923492345,0.15627162266742298,0.1586599906401498,0.44806532878834116
rh_lingual_KFA,0.13841886269070736,0.35976692331354193,0.1316226025349896,0.2990192597166138,0.5638764325808858,0.5291586165189163,0.11388212458372421,0.11828732369503056,0.4439787678463389
rh_parstriangularis_MD,0.13800277392510402,0.3627531679692658,0.19131544804116107,0.20006907801923635,1.3537374633939292,1.3241212358737735,0.1530903101308813,0.14279049117533643,0.4403887861250623
lh_superiortemporal_FA,0.13703190013869626,0.3703127760358935,0.5578211394991499,0.13774757517276595,0.6328378896460948,0.6107533731688763,0.14536431767478392,0.1740059247070457,0.4314313042449848
rh_precuneus_KFA,0.13356449375866852,0.40114469149243676,0.11086104511581764,0.3365608547864556,0.6892498658619495,0.6437645454707417,0.11292225249242428,0.15420180868034805,0.3966989506154094
rh_parahippocampal_FA,0.13287101248266298,0.40789885004018345,0.26887060685893827,0.11889786295954743,0.5306723892625438,0.5080595663815595,0.17217710349005047,0.2066330155062096,0.38944751905629776
lh_caudalanteriorcingulate_KFA,0.13231622746185853,0.4129633286227258,0.3307123274249163,0.13370281298357475,0.4535496176479186,0.47838287258626144,0.17276985091443978,0.19785184683464366,0.38408851222713364
lh_supramarginal_KFA,0.1319001386962552,0.41627306430944844,0.1364397672569454,0.3583011419035426,0.6064868268749599,0.5602114761275319,0.11710179468507191,0.1401702820430011,0.38062169000256996
lh_supramarginal_FA,0.13092926490984744,0.4264110725836399,0.177017133460165,0.3508825381878124,0.6067576801740112,0.5602134677144588,0.12047920339883517,0.14379244716770503,0.37017152654353785
lh_caudalmiddlefrontal_MD,0.12843273231622745,0.4490151131286045,0.45886342339643127,0.11837504120712783,1.2397046318467428,1.2551960035829939,0.13124092827993192,0.13049174976678943,0.3477390410949024
rh_caudalanteriorcingulate_KFA,0.12801664355062414,0.45314235138754533,0.8637132257189615,0.03172944918802666,0.38109293070770683,0.38585608197154064,0.14115860060873975,0.15857138610415067,0.3437653460874945
lh_temporalpole_KFA,0.127877947295423,0.4543833753079883,0.11723336338569312,0.2959307734903431,0.5844677880424449,0.5376093722471399,0.1564695437551134,0.1601935413736161,0.34257756669862877
rh_fusiform_KFA,0.1259361997226075,0.474526065001377,0.5110421091104551,0.059969450641458075,0.743702492375985,0.7499717634434643,0.09997601091090447,0.10891497404975871,0.32373992744033236
lh_isthmuscingulate_FA,0.12538141470180306,0.47989350946507264,0.3261214495694865,0.15330071915003068,0.454579218482657,0.4257740507149678,0.18017583222199443,0.19531847406824318,0.3188551238382924
rh_lateralorbitofrontal_KFA,0.12385575589459084,0.49428606743558495,0.24550318802507565,0.22141185433660732,0.6601671302315312,0.6360669946916312,0.1083557666855318,0.10933710027045643,0.3060216309333596
rh_entorhinal_KFA,0.12357836338418862,0.4981140710300446,0.5619842742143335,0.032834969492859245,0.5960412879232247,0.6012170210211187,0.1461057617874017,0.16836481731312913,0.30267118987896163
rh_entorhinal_FA,0.12302357836338419,0.5037314083547978,0.43302923433755003,0.08396550835513855,0.5896021435984519,0.6030050052524161,0.14824999693386373,0.17023868890831698,0.2978009694323142
lh_inferiortemporal_FA,0.12219140083217753,0.5116052766156949,0.2922997522548556,0.17878733045568465,0.5622525467633468,0.532875622441182,0.16971904307802702,0.1587211025457914,0.2910649849258666
rh_caudalanteriorcingulate_FA,0.1217753120665742,0.5169269230292677,0.8661456930133414,8.484815076512183e-05,0.38400573536708776,0.3839930043880416,0.13949162828060752,0.15990201062032822,0.28657084794731813
lh_medialorbitofrontal_KFA,0.12135922330097088,0.5211812549603785,0.2797285430262436,0.19904406241328804,0.39023660863461535,0.3569314906439082,0.17787817509538922,0.15606057249330813,0.2830112127093915
lh_caudalanteriorcingulate_FA,0.12080443828016643,0.5266786249633814,0.4294085901845951,0.13011849085700883,0.4544604755525892,0.4790237929968604,0.1769873152523167,0.19987157941205264,0.27845430694881496
rh_supramarginal_KFA,0.12011095700416088,0.5341010982014825,0.3739087831920822,0.2636091440562244,0.6831850766901806,0.6549689867179894,0.0892462479430144,0.12226693182976854,0.2723765290476132
rh_rostralanteriorcingulate_FA,0.11983356449375866,0.5359403872720726,0.2715580490101849,0.2331871408974057,0.6486303111999667,0.6186704840619942,0.1171920271669744,0.13885288817200578,0.2708835142598082
lh_frontalpole_FA,0.11983356449375866,0.5359403872720726,0.45886342339643127,0.1371464727494624,0.48049144925110365,0.45807576401897054,0.16974004717215033,0.15689424357249795,0.2708835142598082
rh_inferiortemporal_KFA,0.11927877947295423,0.5415466411392545,0.5915454944595466,0.1266167609481334,0.7329955321336693,0.7205246292168419,0.09436345444341383,0.10245681858947231,0.26636413346691346
lh_pericalcarine_MD,0.11914008321775311,0.5435140909151035,0.28527074787780593,0.17227977129243596,1.1633303413964207,1.1832585227054515,0.11305005615297974,0.11823849090836368,0.26478919209774815
lh_transversetemporal_FA,0.11872399445214979,0.5472600907534882,0.8758870800755886,0.05889957684684617,0.5789191085579285,0.5705109888446414,0.14172429135011297,0.1437753065693424,0.2618062218693857
lh_temporalpole_FA,0.11803051317614424,0.5552860826574194,0.18611439975844757,0.24614520106178273,0.5743374631231457,0.5351510580928155,0.15881809514632217,0.15958171248778008,0.25548321127591034
rh_caudalmiddlefrontal_MK,0.11775312066574202,0.5583886048099046,0.2531297499615718,0.20657861703212388,1.2160768991137803,1.2438792425516356,0.13032541112096607,0.13871347489153452,0.25306345306160516
lh_isthmuscingulate_KFA,0.11692094313453537,0.5675656566806909,0.24299826617767406,0.17666954246226704,0.45673703789443715,0.4245861328522008,0.17887069113400034,0.18504354470212764,0.2459838915184974
lh_transversetemporal_KFA,0.11636615811373092,0.5733039752183912,0.9938308530402084,0.028860916920456586,0.5737059563872066,0.5696650599085533,0.13550714758610474,0.14437782330054488,0.24161504687101412
rh_superiortemporal_FA,0.11553398058252427,0.5827780012512963,0.9248473005869662,0.04490727562295208,0.6406770447873396,0.6352331304074474,0.11523955225221469,0.12692978224583454,0.23449685037406165
rh_insula_KFA,0.11414701803051318,0.5961226363243222,0.5250580977122095,0.1654608680779024,0.7197707091877467,0.7025607796124308,0.10087056751397948,0.1070614566906545,0.22466438656829082
lh_lingual_FA,0.11345353675450763,0.6042351736758271,0.6979099911688744,0.0709448956843425,0.4508558042448973,0.4393896264913346,0.16314900841487412,0.16007820099967823,0.21879399722113518
lh_parahippocampal_FA,0.11234396671289876,0.6170301846213948,0.41510305575900175,0.1606531668784043,0.5051374705985514,0.47526262874773345,0.18197828986512135,0.18985552845047474,0.20969359010960492
lh_medialorbitofrontal_FA,0.11165048543689321,0.6250285478780461,0.20644592932704275,0.22275259153957888,0.39150202724852,0.3535717987501472,0.1797700359621605,0.16022808063214516,0.2041001460115079
lh_lingual_KFA,0.10998613037447989,0.642095518831985,0.6196177558094838,0.10635152432788564,0.45448040031199116,0.4375597068711844,0.16066029663906325,0.15752740061239734,0.1924003610028831
rh_bankssts_FA,0.1085991678224688,0.6568160489698376,0.3463206110761341,0.22722338843559872,0.558904495881343,0.5281386043968059,0.13141836186402892,0.1392665213770102,0.1825562439917124
rh_bankssts_KFA,0.10748959778085991,0.670405544026225,0.3185589903390331,0.24174915391932955,0.5605834020292735,0.5283984605842948,0.1266500611228147,0.13931578074357637,0.17366240289502125
lh_frontalpole_KFA,0.10582524271844661,0.6883174076555495,0.31855983156158896,0.15724091171905188,0.483079262552073,0.4576171050204945,0.16984220351913626,0.15361262577895257,0.16221124693159317
rh_transversetemporal_FA,0.10499306518723994,0.6957719307479165,0.5270781423062559,0.11189730349785117,0.5990778719102989,0.581605510719395,0.15542752423629946,0.15686198271817103,0.15753309580570832
rh_frontalpole_FA,0.10485436893203884,0.6976600390514835,0.47591710517495556,0.13203762514883288,0.47387227379372415,0.45134757823224225,0.1742612769304674,0.16684410596907598,0.15635615206235284
rh_middletemporal_KFA,0.10416088765603329,0.7053667274440165,0.5787890213102012,0.13152426079768506,0.7559762774843163,0.7420258759190542,0.09891609959233999,0.11276559591888019,0.1515850301069564
rh_rostralanteriorcingulate_KFA,0.10319001386962552,0.7163901529489708,0.40281985484481886,0.19104940932824122,0.6441098156753547,0.6196171903092645,0.11801820473198509,0.13763149294244603,0.14485039232233057
lh_fusiform_KFA,0.1027739251040222,0.7209607888296604,0.932220394802049,0.09655632174197046,0.6244235067515338,0.610726795840383,0.13491945998984076,0.14846124087022014,0.14208835477847073
lh_entorhinal_FA,0.10194174757281553,0.7305960972087432,0.6706496262269377,0.0536150850613644,0.5251941585709795,0.5165128102104055,0.1545172826035749,0.16899854179238036,0.13632265208746652
rh_superiortemporal_KFA,0.10180305131761443,0.7323330184519851,0.5703578220573102,0.11766649685070862,0.6464625027489918,0.6324757460466817,0.11387248603371412,0.12366147740009374,0.13529138453278172
rh_insula_FA,0.10069348127600555,0.7431251180718249,0.5351910008010708,0.1697164901831807,0.7201549491836615,0.7020724750228792,0.10235687802137503,0.11057495511705943,0.12893805903412073
lh_inferiortemporal_KFA,0.09875173370319001,0.7627781489018329,0.37059412032476546,0.1591821698562577,0.5592405955385008,0.5331903624282138,0.1669775582973812,0.16025427311407706,0.11760175656373809
rh_middletemporal_FA,0.09847434119278779,0.7662818213829764,0.8033852167954664,0.09335216845769366,0.7523089963404606,0.7421896970788999,0.10077642233216656,0.11552004428939068,0.11561147715335791
lh_superiortemporal_KFA,0.09847434119278779,0.7662818213829764,0.6371773088416506,0.1136669174822774,0.626580694970652,0.6084278209547737,0.14064838626557763,0.1767136486664361,0.11561147715335791
rh_medialorbitofrontal_FA,0.09805825242718447,0.77084294389479,0.7186165773785577,0.06995682529447818,0.4717077511487653,0.46107784101990806,0.15550399716017474,0.1483099989398532,0.11303409866497302
lh_rostralmiddlefrontal_KFA,0.09320388349514563,0.8194315402511361,0.5130293192437707,0.1792764679485451,0.47525842772343735,0.4495214209202253,0.13607907042847342,0.15067076901926713,0.08648732389104496
lh_parstriangularis_MD,0.0897364771151179,0.8499477666878021,0.9371393901231854,0.011267957349753407,1.3316142117276897,1.333341865981001,0.14052204458735834,0.16513744991359308,0.07060776291662961
lh_rostralmiddlefrontal_FA,0.0897364771151179,0.8499477666878021,0.5011517690052318,0.15355787024954168,0.4702703762572502,0.44811970155348657,0.1364666298651724,0.15163378011468598,0.07060776291662961
lh_insula_KFA,0.08904299583911235,0.8568420541994368,0.6933374233380455,0.047831052224890896,0.6322183030510301,0.6251282986130469,0.14697991078577272,0.14946994822742662,0.06709922628153633
lh_fusiform_FA,0.0884882108183079,0.8621929375196531,0.7024927049736983,0.14714601115861636,0.6288775185991944,0.6078879747783211,0.13338379174478054,0.1513392628936808,0.06439553890361684
lh_caudalmiddlefrontal_MK,0.08710124826629681,0.8743338616296734,0.6239889257770317,0.10069457966072443,1.2437589166615268,1.2563389795176398,0.12615262814238132,0.12370108549631269,0.05832270171667145
lh_entorhinal_KFA,0.0841886269070735,0.8967774304414405,0.6174384013652108,0.052431288489716954,0.5225381509255989,0.5141342014954163,0.15643028532528241,0.16404917744161168,0.04731533033958158
lh_rostralanteriorcingulate_FA,0.0826629680998613,0.9086861352915653,0.9962984967992197,0.034409969016011815,0.43917560978061465,0.4336629998487466,0.14694205011276168,0.17244880047815206,0.04158609835036846
lh_posteriorcingulate_FA,0.08085991678224688,0.9195945749913286,0.6438160768293326,0.06315140421666202,0.4289595708608132,0.41857982265912025,0.1708412302812816,0.15761853505719065,0.036403599449604855
rh_inferiortemporal_FA,0.08044382801664356,0.9222746710542021,0.6639000368720354,0.13098603077420742,0.7329095524378708,0.7198566770173934,0.09345072398846098,0.10548727225672344,0.035139718471022034
lh_parstriangularis_MK,0.08002773925104022,0.9251813937430438,0.9469840020925168,0.010678234805614552,1.330662921945648,1.3290808261523575,0.13497400083548433,0.16026622665849516,0.033773109878913396
lh_insula_FA,0.07988904299583911,0.9261863805889428,0.6639000368720354,0.05168632152296304,0.6322695796220444,0.6245408558133564,0.1488492365025604,0.15021030341283403,0.03330160952065821
rh_medialorbitofrontal_KFA,0.07933425797503467,0.9300532685165901,0.6933375920065241,0.0645723419566562,0.4702992879493402,0.4606916768651795,0.15257559426368258,0.14490211799824546,0.03149217665004463
lh_parsorbitalis_KFA,0.0766990291262136,0.9453759812185702,0.7819309561954793,0.008067701103192377,0.5281973448858962,0.5293604060968221,0.1330186229739527,0.15450497773745564,0.024395435835460298
lh_rostralanteriorcingulate_KFA,0.07489597780859916,0.9542713236177051,0.979027131374159,0.034289866326155376,0.4426937804058076,0.43740655579498555,0.14348301728196777,0.16420413277416607,0.020328126766827805
lh_posteriorcingulate_KFA,0.07184466019417475,0.9673553105641018,0.8443036922731539,0.03489812962442915,0.4274596522651132,0.42168711608045173,0.17044377098070795,0.16022031815547094,0.014413979820948554
lh_parsorbitalis_FA,0.07142857142857142,0.9686966919812704,0.7700822856455243,0.0023613264416503634,0.5285360553566739,0.5281868539076389,0.13516850950357687,0.1595888180626447,0.013812183340220753
