feature,ks_stat,ks_pval,mw_pval,cohens_d,Patient_mean,Control_mean,Patient_std,Control_std,-log10_ks_p
rh_transversetemporal_FW,0.30926440595576504,3.6688784631800744e-13,8.49809681611745e-14,0.7278411645054325,0.37867956912322437,0.4205002260079684,0.06061648834246221,0.05411652531459386,12.435466674628485
rh_entorhinal_PF,0.3080544430472044,4.631832021535505e-13,2.1330939281869773e-16,0.7784535411184321,0.3595563893957718,0.39720155636254695,0.05300435149828917,0.04321698311782175,12.334247199160378
rh_lingual_FW,0.30778497532521054,4.885411444431966e-13,2.3137552359052645e-13,0.71220986852785,0.3774536806834814,0.41518814931163217,0.05663848421900507,0.0490542145260649,12.311098854561024
lh_insula_FW,0.30746267079498263,5.192499634686945e-13,2.1427032891070222e-13,0.716232720408241,0.38109707288375827,0.4203835321794137,0.05884116234346927,0.05054797638248552,12.284623525347211
lh_lateralorbitofrontal_PF,0.3065221756084158,6.207533307519857e-13,5.287546392671955e-10,0.5980869587596163,0.35581746569029765,0.3858651098179595,0.054175119905026194,0.045968351828743585,12.20708094149015
rh_paracentral_PF,0.30627912629053905,6.518879497951046e-13,2.0781584174088105e-16,0.775605523541109,0.3594706158705779,0.39612276533858937,0.050849544474393035,0.043366066949967516,12.185827046856517
lh_precuneus_FW,0.306252707886422,6.545462850607399e-13,3.378695893098055e-12,0.6779011279838897,0.38260624194566245,0.4187642147424765,0.05647800805042624,0.05000145036069452,12.184059637675881
lh_entorhinal_PF,0.305528843613615,7.494256526210506e-13,9.508755346010914e-15,0.7087458014393734,0.35478267630471205,0.39076274251878035,0.05427304373804995,0.04699760583151672,12.125271445214608
lh_inferiortemporal_FW,0.3054760068053809,7.587582316352732e-13,2.0200932505874172e-14,0.709166835888795,0.3749595519601804,0.4152576366285553,0.058766039109326686,0.054814332815940954,12.119896584306295
rh_bankssts_FW,0.3053122126998552,7.819175538262734e-13,1.362535224094161e-14,0.7311965866158177,0.3761592373822775,0.4165521595278129,0.058027806179027835,0.05230850106072059,12.106839036973327
rh_parahippocampal_PF,0.3046676036393994,8.825816791714699e-13,8.188240844577227e-14,0.6520774172081955,0.3508145240267487,0.38745932435896474,0.0586800072042361,0.0535991076738755,12.05424509197756
lh_paracentral_PF,0.3040758313871776,9.878069945179252e-13,9.492034252820488e-15,0.7099051527906781,0.3560165188288712,0.38997479179313427,0.0505053378211538,0.04500638304917191,12.005327902987405
rh_frontalpole_PF,0.30404941298306054,9.92068675037923e-13,6.027188141570769e-11,0.5742766338167936,0.3486070997560302,0.3815456246164823,0.06099617556707966,0.05346974455176452,12.00345826317074
lh_parsorbitalis_FW,0.3037535268569496,1.0493478563928065e-12,1.2637962631490222e-09,0.6032411185618656,0.3768577508355048,0.41074868100931355,0.060237723631816564,0.05180845406750679,11.979080520320174
rh_temporalpole_PF,0.3034840591349558,1.1054863952669387e-12,6.0605910474705e-15,0.7323618051574081,0.36093068619046365,0.39551289169158493,0.050856957347957116,0.04327871989265459,11.956446597722854
rh_postcentral_PF,0.3031881730088449,1.1694118536222173e-12,6.501455445728428e-13,0.6690115935821278,0.3529267399281334,0.38572149981058074,0.0516492086013636,0.046240943143319016,11.932032508295359
rh_caudalmiddlefrontal_FW,0.3031881730088449,1.1694118536222173e-12,1.737350578020764e-08,0.5879602096103296,0.383944284437731,0.4158267616544185,0.058377082826421414,0.049728673605297986,11.932032508295359
lh_superiorparietal_FW,0.30316175460472783,1.1740064791389694e-12,7.335135598378848e-10,0.5901726719388519,0.38087705465597216,0.41307930119262304,0.05693137802308334,0.0520893691323041,11.930329506285561
rh_parsopercularis_PF,0.3022740962263952,1.3890507284657432e-12,4.75528101764514e-12,0.6609188747090279,0.36275582639321413,0.3945528697959777,0.05188041067957799,0.04401858702106272,11.857281893434125
lh_lingual_PF,0.30071541038348953,1.8581819812055497e-12,2.737743393451251e-13,0.6660131770172557,0.3509407017260122,0.38749661351179016,0.05852695788035067,0.05098929240067722,11.730911755593626
lh_postcentral_PF,0.3006889919793725,1.866646077866831e-12,3.959057117200813e-12,0.6364659488750666,0.3492825415767355,0.381343039754187,0.05246744050696996,0.04818695146758276,11.728938017883893
rh_rostralanteriorcingulate_FW,0.3001500565353848,2.0684143819870215e-12,1.1809108134278938e-10,0.6477737528299923,0.3804036779831762,0.41757819081771425,0.0617516070103645,0.052664313201019886,11.684362451176565
rh_superiorparietal_PF,0.2979731800361404,3.0953015179475825e-12,4.308392362784214e-15,0.7334323414288401,0.35992307437148924,0.3930377627932624,0.04818873162327274,0.04189206220412121,11.509297039308573
lh_lateralorbitofrontal_FW,0.2976772939100295,3.270245589015874e-12,5.353642515016273e-08,0.5310694862974322,0.3774861279212469,0.407868879071065,0.0608427710618748,0.05333141626666006,11.485419631453045
lh_superiorfrontal_FW,0.29735498937980154,3.469700253113203e-12,5.410287504797708e-07,0.4973431846179631,0.37982796004853064,0.408812617165623,0.062235829305983044,0.05403315890491039,11.459708042224051
rh_parsopercularis_FW,0.2964673310014689,4.089533686110635e-12,2.350566097475684e-09,0.5830452584509221,0.38339540461264593,0.41562953440078476,0.05866928824800927,0.05168129590037589,11.38832621010872
lh_parstriangularis_FW,0.29617144487535796,4.319649816499499e-12,7.043892027627956e-13,0.692456131780064,0.37855124687114433,0.41698551041849885,0.05906278183686763,0.051701383303660246,11.364551458955052
lh_lateraloccipital_PF,0.29611860806712387,4.357468774563105e-12,5.705960167770945e-15,0.6756220720015597,0.35523893289261343,0.38970652601091255,0.052483170365197646,0.04950554217016974,11.360765716342703
lh_transversetemporal_PF,0.29431687290634145,6.064723285261128e-12,1.3961602162831262e-12,0.6297862243502188,0.34923361986607354,0.38277897978499575,0.05565958447499407,0.05075689432660387,11.217189009871726
rh_paracentral_FW,0.2934820513362429,7.079453020588504e-12,7.793867032429867e-12,0.6775661743847301,0.37944669214317867,0.41702619944531094,0.05851986230781312,0.05222644303761083,11.15000029588605
lh_paracentral_FW,0.29281102387166996,7.982931375469895e-12,4.363492270478076e-11,0.629753557684894,0.375004832274563,0.4098871878694685,0.0575520653295113,0.05314105424219717,11.097837604085187
rh_temporalpole_FW,0.29251513774555904,8.425773780657065e-12,8.592132093653465e-11,0.6394812660748086,0.3805036927224599,0.4157905218137025,0.058336810163825754,0.05183211982386074,11.074390205205754
rh_medialorbitofrontal_PF,0.29251513774555904,8.425773780657065e-12,2.7772814886642224e-10,0.5719972618520655,0.34761607709310355,0.3803728858602399,0.0608352966637648,0.05346196779859107,11.074390205205754
lh_rostralanteriorcingulate_PF,0.29189694708922026,9.422872369431097e-12,9.719701774919775e-10,0.5619105976886049,0.35079880882285713,0.3824366378417094,0.060198835144281905,0.05211896950007691,11.025816691257635
rh_entorhinal_FW,0.2903910980545487,1.2374200521098117e-11,1.2247000986398835e-12,0.686160534979466,0.37999716518037774,0.4181513907962026,0.059826807916568935,0.051035990474614365,10.907482850615937
lh_rostralmiddlefrontal_FW,0.2900159567160867,1.3227216438311219e-11,2.642968735524822e-08,0.5309644468878832,0.37204980261798687,0.40365339660719207,0.0637266526417503,0.054994901091956615,10.878531539990329
lh_lingual_FW,0.28883241221164313,1.6358897934600906e-11,6.372386683742489e-11,0.6149488498092871,0.37255552398244074,0.40930761427239826,0.06303322810140027,0.056306262579683214,10.786245957207667
lh_caudalanteriorcingulate_PF,0.28759603089896546,2.040170718369021e-11,1.9330028368139995e-11,0.5980227822348825,0.3505687747180361,0.3859555280120754,0.0630583624648086,0.055013738893211296,10.690333489954742
rh_posteriorcingulate_PF,0.28609018186429397,2.6667721296200724e-11,1.602818335416083e-10,0.5614200571487931,0.34551641289751356,0.37733302388218826,0.059187262284537454,0.054039095566427935,10.574014092325331
lh_frontalpole_PF,0.2848538005516163,3.3185063560361974e-11,2.8568361503277603e-08,0.511571954397973,0.35528695812722005,0.38399442804698913,0.05974428440405691,0.05223671552181012,10.479057346203707
lh_parahippocampal_PF,0.28477454533926516,3.371304630344843e-11,1.6509949328940136e-12,0.6170656733474187,0.3526962811813706,0.3873516535446213,0.05974425043529789,0.052334183270576436,10.47220200295208
lh_posteriorcingulate_PF,0.28428844670351155,3.6680349135092505e-11,1.4089941565443597e-13,0.6677386891136069,0.3523586047040888,0.3886919380325224,0.05797892179257354,0.05059531165900458,10.435566539230956
rh_medialorbitofrontal_FW,0.2832369942196532,4.415626741263129e-11,4.815131217363984e-09,0.5333913514069357,0.37039559726392773,0.40302674214848316,0.06438978418926465,0.05778531925369596,10.355007645211147
lh_entorhinal_FW,0.2829992285825998,4.5997542629844476e-11,9.35161639671065e-12,0.6356628752624384,0.3758298770570321,0.41220822788991834,0.06018696366425457,0.054109577145940356,10.337265369422896
lh_isthmuscingulate_PF,0.2823546195221439,5.1539564780614936e-11,7.148689119825969e-13,0.6221508955458277,0.3476782308312335,0.3834385944287494,0.060014364537709336,0.05482568178943921,10.287859253114865
lh_cuneus_PF,0.2818685208863903,5.6082417820051e-11,1.5758547043399627e-11,0.6015777762843797,0.3585465273782338,0.39002583837516014,0.05539094186984159,0.04907407689924658,10.251173271373935
rh_superiorparietal_FW,0.28184210248227326,5.6311174058783587e-11,1.4725131539905856e-11,0.6351357602767977,0.38124849923336496,0.41532241045960683,0.05609777427995544,0.05108136176252583,10.249405417749816
rh_parahippocampal_FW,0.2818156840781562,5.655820738766384e-11,1.8095554120978793e-11,0.6078127861627304,0.3734429211359394,0.4102808237218786,0.06268598518101819,0.05845477876664636,10.247504363956265
rh_caudalanteriorcingulate_PF,0.2815197979520453,5.955525248260798e-11,1.1050947758981112e-10,0.5821838316614191,0.34762406810573276,0.3800367811866813,0.0589757219784461,0.05216448279632977,10.225079929838333
lh_postcentral_FW,0.2815197979520453,5.955525248260798e-11,8.113656557268653e-10,0.5809550497730567,0.3717242147963174,0.4042082441277526,0.05750108632709678,0.05428233318208804,10.225079929838333
lh_lateraloccipital_FW,0.2808751888915894,6.663740955030146e-11,9.949704739605239e-12,0.6187156563947254,0.376679754601689,0.41175513797513025,0.05761997236033456,0.055745806588531135,10.176281893952353
lh_caudalmiddlefrontal_PF,0.2788304044129302,9.501939383541706e-11,5.081187206843477e-09,0.558933361452455,0.3592278385672517,0.3868249820774972,0.05307913911391178,0.04536869709701349,10.022187744436422
rh_frontalpole_FW,0.27786349082224643,1.1214266139120079e-10,3.01280067943746e-09,0.5314473260908469,0.3724733934357949,0.4054809932035262,0.06540848078509431,0.05862386308316987,9.950229141355079
lh_caudalanteriorcingulate_FW,0.27573945113123605,1.6132665478884466e-10,9.880791969057987e-10,0.5636430512630426,0.3729933059791636,0.4082075598999987,0.06605259300791748,0.0586821633955527,9.792293871474344
lh_rostralanteriorcingulate_FW,0.2736154114402257,2.313995095541057e-10,2.2155003103553235e-08,0.5242445665568034,0.3735130977828655,0.40499949157651777,0.06368679894688108,0.05620071473751338,9.635637565860376
lh_posteriorcingulate_FW,0.2736154114402257,2.313995095541057e-10,3.422387138848179e-11,0.6243052472422526,0.3722850949080141,0.4086595082340507,0.06151885224231602,0.05481585576767565,9.635637565860376
lh_temporalpole_PF,0.27210956240555423,2.983385777999607e-10,1.479420347739221e-11,0.6152574429593458,0.35551334687970093,0.38712565354120176,0.0547072456692793,0.04782314035856028,9.525290584913591
rh_postcentral_FW,0.27210956240555423,2.983385777999607e-10,1.0688220529679287e-10,0.5960400379674882,0.3733873928235565,0.4069233892982259,0.05835752258456483,0.054090904052281875,9.525290584913591
lh_frontalpole_FW,0.27205672559732014,3.009380768734628e-10,4.898967684933939e-07,0.4715702333700796,0.37804599100487796,0.40672339840408317,0.06414715985567683,0.05728424006856275,9.521522858687886
rh_cuneus_PF,0.2678350646194165,6.083312464363907e-10,5.07266956441791e-12,0.6131062923167693,0.3566021994186634,0.38885517641765016,0.05496803517219725,0.05013248243523004,9.215859875783686
lh_caudalmiddlefrontal_FW,0.2675655968974226,6.363036611090373e-10,6.979310993353138e-07,0.4920039810269605,0.3804129219864705,0.40831189609828694,0.0601038276130644,0.053088534472755695,9.196335577950514
lh_transversetemporal_FW,0.26651942809438767,7.563531708614365e-10,3.767873500598569e-10,0.5772715747585143,0.371509212051098,0.40534925379646364,0.060491287168568726,0.05668834231369093,9.121275368068739
lh_parahippocampal_FW,0.26565818812017206,8.70512960514873e-10,3.194488232023457e-10,0.5700891306682304,0.3753777246374157,0.4101428093266843,0.06421371034520416,0.0575688218838449,9.060224758563661
rh_pericalcarine_PF,0.26114064101615747,1.813283593782525e-09,1.759831713419909e-07,0.4666967870673185,0.3553565586033084,0.38175346163818885,0.059202364279679724,0.053790385115581055,8.74153426783879
rh_caudalanteriorcingulate_FW,0.26011560693641617,2.137747867415475e-09,2.4186201728817742e-09,0.5414787135650434,0.36960074261054,0.4019819975016843,0.06274837611116527,0.05670173711862747,8.670043518139067
lh_cuneus_FW,0.259634791981486,2.3092455474818412e-09,6.505013222774642e-09,0.5420878489647782,0.37950963339958665,0.4114601905940911,0.06160500383896626,0.056148258564321374,8.636529885079112
rh_rostralmiddlefrontal_FA,0.25797571620293563,3.0135518782479176e-09,9.319163570180124e-10,0.4563335984655387,0.653730266687591,0.6022014323427729,0.11512143888277597,0.11067319071545088,8.52092132775908
lh_isthmuscingulate_FW,0.25646458348744067,3.824862299946852e-09,6.868377046274308e-11,0.5818055473411807,0.36981119364070075,0.40567346111558567,0.06374723454358541,0.059457323491817954,8.417384195399176
lh_medialorbitofrontal_FW,0.2543352601156069,5.340858004952014e-09,8.515761246271321e-07,0.4460649099555092,0.37185488163076863,0.4000999147543383,0.06612746511422962,0.0603830972844137,8.27238896827418
lh_temporalpole_FW,0.2534528854180977,6.133505556683781e-09,7.371578261246303e-09,0.5516916461116097,0.37799859433853056,0.41000388408471805,0.060906100350328424,0.054967847304214904,8.212291236938281
lh_medialorbitofrontal_PF,0.25320983610022085,6.368207235372764e-09,5.138270861389696e-08,0.4792738726444962,0.34767270921621557,0.37605905794149236,0.06234914810263052,0.05593258509873118,8.195982812149406
lh_pericalcarine_PF,0.2531834176961038,6.394798802001269e-09,5.325609649330306e-09,0.5231916337458831,0.3508469703989686,0.3798540045756456,0.058205927611321914,0.05253383655526194,8.194173115071989
rh_posteriorcingulate_FW,0.25194703638342614,7.75057053955573e-09,4.69883882902412e-09,0.5227713429568617,0.3685554139547167,0.40045966985988135,0.0631527843356252,0.058828767450577704,8.110666326776194
rh_cuneus_FW,0.2471864399615348,1.609513393119792e-08,1.5298799411479468e-09,0.5629280044293278,0.3778442649672671,0.4104883567786641,0.05994423338878159,0.05596719193563245,7.79330540510212
rh_pericalcarine_FW,0.24651541249696188,1.7816004207986125e-08,4.964449663529689e-06,0.44059112227023334,0.37731231231007356,0.4035245207999371,0.061902789046544573,0.056981962771710394,7.749189693397406
lh_pericalcarine_FW,0.23253479303822214,1.391794189535391e-07,1.6931989375740227e-07,0.4904984617392805,0.3738133232125545,0.40276131074884497,0.06147861789934629,0.056449158900634344,6.856424980930517
rh_rostralmiddlefrontal_KFA,0.22950196024558547,2.139934082651528e-07,4.117708251848502e-09,0.4411803492996219,0.6516994688774965,0.602648921923474,0.1123697042260733,0.10997795697139309,6.66959960421231
rh_parstriangularis_MK,0.21990151218945167,8.014577205160114e-07,5.17363693122272e-10,0.5463133286660504,1.3465345995819231,1.2661048204583034,0.1428839997151242,0.1514373454558105,6.096119383142533
rh_parstriangularis_MD,0.21377772611512083,1.8052076057400377e-06,1.4499001914664455e-08,0.48910429881222983,1.3417540187325947,1.2667159975798303,0.14971587920883808,0.15703533409933745,5.743472845369058
rh_caudalmiddlefrontal_MD,0.21181219684881275,2.3319314821321106e-06,1.1760158192419596e-08,0.5039967694710555,1.2312787336797413,1.3065507883859502,0.1433146141234529,0.1551513099798058,5.632284214362894
rh_caudalmiddlefrontal_MK,0.2114898923185848,2.4312447491043406e-06,3.867137750142742e-10,0.5683290285792505,1.2273264022389239,1.3074353594860502,0.13447693416928302,0.14714861925039144,5.614171319299357
lh_caudalmiddlefrontal_MD,0.20759053587090912,4.004346475243929e-06,1.781216580329212e-07,0.4314256109434691,1.2459728169423359,1.3045456809784348,0.13115888589132937,0.14022153103533636,5.397468352327441
lh_caudalmiddlefrontal_MK,0.20678741638575096,4.431159287673361e-06,2.5335459493019016e-07,0.42280684696199144,1.248849115505041,1.3036185178708586,0.12531866251960747,0.13362348106056265,5.353482638026572
lh_parstriangularis_MK,0.19737189715843645,1.414893065708545e-05,6.0023785720399945e-06,0.3890673353696742,1.3300227675784204,1.272650233212739,0.14573958857474134,0.14916394950282558,4.849276381855317
lh_parstriangularis_MD,0.19094694127717132,3.026855445725812e-05,1.1938907239438546e-05,0.38400264091950603,1.3323132625816307,1.2734091649035848,0.1509686383041988,0.15578363967472997,4.5190083192557395
lh_superiorfrontal_FA,0.18836850503534783,4.078910197117741e-05,5.9026489966672066e-05,0.2802849415992834,0.5398903987726599,0.4958426970417482,0.1585990910574672,0.1556940709260943,4.389455856174828
lh_caudalmiddlefrontal_FA,0.18315351206264333,7.35729336302447e-05,5.08787985557241e-05,0.30657773497851093,0.575546130363514,0.5338234334633976,0.1386878117009854,0.13344516998802458,4.133281926653898
rh_superiorfrontal_KFA,0.1790692267861483,0.00011534356055529386,2.9609559196312808e-05,0.31607420146199305,0.6580620555750879,0.6233328370842137,0.1105907548369045,0.10915815440444501,3.9380066464256465
lh_superiorfrontal_KFA,0.1737961133243863,0.00020323870851220234,7.318519745536072e-05,0.2790690165311373,0.5383184956116639,0.49512933863882264,0.15633575461935326,0.15317119221741327,3.6919935734931237
lh_caudalmiddlefrontal_KFA,0.16922572941213768,0.0003273347747438262,4.080230832776173e-05,0.3052777768070153,0.5748591429385927,0.5337052535343078,0.1370813983800009,0.13249561884445515,3.485007854523614
rh_superiorfrontal_FA,0.1657596347919815,0.0004657649926361752,0.00012597359353518862,0.29038595812132906,0.6566880649413009,0.6241663368101268,0.11168885293363301,0.11229998793282386,3.3318331565833823
rh_pericalcarine_KFA,0.16312836174192388,0.0006053574950431222,0.00019069182341881986,0.3225445981515809,0.4272597761818,0.3722172691420711,0.16265814543939958,0.17828557713053814,3.2179880761384148
rh_caudalmiddlefrontal_KFA,0.16040726611786835,0.0007916552159944353,0.00033970897959292894,0.2602838463026341,0.6458332689979076,0.6132671978451042,0.12395566864492064,0.1262686948845644,3.1014639224426452
rh_transversetemporal_FA,0.15939279939977385,0.0008725896925442224,0.0025500140999545357,0.2576681934014067,0.5920081303879677,0.6350286135950596,0.15624505488452473,0.1770290615683929,3.0591899214175067
rh_pericalcarine_FA,0.1572687597087635,0.001070362377052705,0.00016148164830634597,0.32733095491655945,0.4311285948957,0.37421050329234457,0.16669804257546983,0.18078734638627697,2.9704691646412402
rh_parstriangularis_KFA,0.14750980122792742,0.002640183379186756,0.0011033515538776126,0.2040807632338293,0.6632437406176648,0.6404732788799289,0.11542557787449706,0.10758822669578118,2.578365907295683
lh_precentral_FA,0.14672781646606292,0.002832320247124711,0.01789718361118248,0.0847900467466674,0.6172055267742433,0.6062851111643299,0.12855219986412855,0.12903455429486255,2.547857643038795
rh_parstriangularis_FA,0.14597753378913886,0.0030261535958646286,0.0017868091100056362,0.19633621151046254,0.6625889187412292,0.6404170392367375,0.11669276169836525,0.10903357518419883,2.5191090326434478
rh_caudalmiddlefrontal_FA,0.14449810315858438,0.0034479390928553147,0.00018496194635311516,0.2719377359145268,0.6486557265361287,0.6139299294767973,0.1268923290200265,0.12849783069452067,2.462440414503495
lh_fusiform_KFA,0.14355760797201764,0.0037430956668120094,0.0051279052091546306,0.24563385849560193,0.6188814849955769,0.6537426624089168,0.14071670640208783,0.14311979928471355,2.426769072955679
lh_precentral_KFA,0.14280204161427015,0.003999099149999674,0.039255469360136463,0.062467939785650885,0.6149109661996641,0.6070339939183175,0.12495662952189279,0.12722564148005097,2.398037828233586
rh_transversetemporal_KFA,0.13495577559150806,0.0077410199729067795,0.011308946535296753,0.22503002977199502,0.5968269584938187,0.6342527562718561,0.15763788288418953,0.17456071891545002,2.1112018120017857
lh_parsopercularis_KFA,0.13451723008316513,0.008030828753511925,0.101380531691199,0.07029219790826054,0.6498036846343093,0.6407782129665814,0.12943334997647357,0.1273569308541722,2.095239634733144
rh_fusiform_KFA,0.13415265610634994,0.008264043675431472,0.0014897376880212217,0.30544306626004364,0.7462391916518437,0.7778366767752803,0.10373144877395658,0.10316384338052272,2.0828073962381017
rh_parsopercularis_KFA,0.13412095402140947,0.008287432297313739,0.015752643203215497,0.1561729842390841,0.6391589742593361,0.6151517497121802,0.15101563730887174,0.15638154637049068,2.0815800064632675
rh_fusiform_FA,0.13369297587471335,0.008579379461051084,0.001175520483944519,0.31159396014523355,0.7448926045406525,0.7777618832904656,0.1057965503806027,0.10517761155317681,2.0665441231521466
lh_lateralorbitofrontal_FA,0.1270672401221587,0.014499763726682307,0.026759379983894497,0.1285801935885991,0.5372068002895372,0.5181602413940528,0.15267800363412878,0.14343746013113512,1.838639074525999
lh_temporalpole_KFA,0.12508585981338038,0.01686224029996689,0.022734462761701425,0.13580566291979473,0.5655077354085065,0.5437017283921088,0.15965220567823726,0.16147806370471848,1.7730847259581328
rh_supramarginal_FA,0.12471600215574177,0.0173335359110625,0.17506480116683065,0.1786159465080124,0.6698878586752726,0.6889789881982935,0.1056774098546596,0.10807648586339244,1.7611128354381809
lh_medialorbitofrontal_FA,0.12396043579799432,0.01835203602472186,0.00774163632460668,0.2773578941193914,0.3761545359486004,0.3288720766729681,0.17313416253304675,0.16777275999651095,1.7363157469295905
rh_medialorbitofrontal_KFA,0.1224545867633228,0.020537611509197334,0.05564544691957358,0.18031673522568675,0.4664118152563271,0.437934367971673,0.14959250581989902,0.1658491501483613,1.687450065543608
rh_bankssts_KFA,0.11860278344305777,0.027231110055375905,0.014037833278867188,0.21022123831131592,0.5475605933521146,0.5761838507276565,0.13286391477984946,0.13937382439834056,1.564934654616767
lh_medialorbitofrontal_KFA,0.11847597510329597,0.027462864032678263,0.008208974515960837,0.2730446247700528,0.3767605493320171,0.3309191745350185,0.17017600974913424,0.16557178291801677,1.5612541732635836
lh_MeanThickness_KFA,0.11828047891282983,0.027868191122850078,0.25723883595188135,0.025856924728524865,0.5957557397686711,0.5923553095145047,0.13246100843879113,0.13055097975616758,1.5548912196921356
rh_superiortemporal_FA,0.1167006583466306,0.031170078066306433,0.08667210650267543,0.21348366279515507,0.6384743048648398,0.6639545296168592,0.12013655294950071,0.11856718437059852,1.506262110019482
rh_rostralanteriorcingulate_FA,0.11667423994251355,0.031227564176928634,0.06362942410880422,0.14791100378764097,0.6365078377915386,0.6167415706353908,0.12725687548587714,0.139724604841709,1.5054618904344081
lh_transversetemporal_KFA,0.11497817839819932,0.03518275009902272,0.03545772656362697,0.19825626835062488,0.5720709115692544,0.6009144646032802,0.13917869542319464,0.15153139995778925,1.4536702164376798
lh_fusiform_FA,0.11492534158996523,0.0353100559858289,0.01262839243617622,0.22717974553537118,0.620384639596529,0.6528414915401409,0.1413008990152069,0.14441928209933647,1.4521015938411148
lh_temporalpole_FA,0.11481438429267365,0.03559576470779169,0.07109007781247224,0.09310402262143774,0.5584816923016248,0.5433300714651664,0.1602856547150555,0.16515517102444482,1.4486016726298647
lh_lateralorbitofrontal_KFA,0.11432300197609663,0.036840263491000245,0.03205848054849302,0.11981281766237006,0.5357487427580754,0.5183895067157686,0.14929185642793333,0.14034251822052676,1.4336772722787117
lh_pericalcarine_KFA,0.11406410161574959,0.03748813327165152,0.011782601087882202,0.24367046918357443,0.4349420821286034,0.3981204407575308,0.14547694328667107,0.15654521237160252,1.4261061848119874
rh_supramarginal_KFA,0.11318172691824033,0.03982716567291931,0.18206707903935238,0.1705463102035188,0.6717681616725308,0.68978418599924,0.10479842007477401,0.10646925164306532,1.3998205993504031
rh_medialorbitofrontal_FA,0.1119717640096797,0.043256395217089225,0.06719109903737085,0.17532476799350488,0.46740663144344735,0.43931319241351763,0.15272312230169632,0.16741315084360114,1.3639496754322262
lh_frontalpole_KFA,0.11153850218216017,0.04455131249325111,0.04135693364257083,0.18077965638537613,0.4727766554583708,0.44265256525486896,0.16394653872945164,0.16927937720256386,1.351139497010269
rh_temporalpole_KFA,0.11153321850133677,0.04458643797015355,0.09668940212133582,0.08820334534580797,0.6729604786874216,0.6605551170063779,0.14230337867879062,0.13896688216432226,1.3507972222388451
rh_parsopercularis_FA,0.11137470807663451,0.04505604997106295,0.04539117325809383,0.11543867092118702,0.6339983157163996,0.6160393231224291,0.15344314422396602,0.15767156256305812,1.346246885203527
rh_superiorparietal_FA,0.11129545286428337,0.04529227720833043,0.4896560674318735,0.0005253414077461999,0.6454152098080396,0.6453419920407143,0.13812103564101716,0.14061140020506788,1.3439758432792936
lh_pericalcarine_FA,0.1082573363908233,0.05544349853378074,0.012430875179366595,0.231081286459387,0.4343928474745476,0.39872389498249855,0.14905906931340704,0.15947851282192782,1.2561493731657811
rh_bankssts_FA,0.10787162769071446,0.05689004935160515,0.01174228454209646,0.21697921189090652,0.5464558692691026,0.5764966813001324,0.13549312010761927,0.14134539916710065,1.2449636894855156
lh_rostralmiddlefrontal_KFA,0.10685716097261996,0.06075385647469667,0.04856524940061611,0.14798293398019324,0.4648446099417908,0.44378352702938734,0.14272386607866894,0.14191704132669875,1.2164261491284631
lh_transversetemporal_FA,0.10581099216958502,0.06498223570353061,0.06599704401981409,0.16957396463456098,0.5755169791941707,0.60078149429195,0.14261745757136549,0.1550974271135552,1.1872053509011073
rh_superiortemporal_KFA,0.10385074658410035,0.07359324468971287,0.13600420353918466,0.18917174265986753,0.6408031214243576,0.6630149440285266,0.11813090403404562,0.11669707031436367,1.1331620488231984
lh_inferiortemporal_KFA,0.10367638511692785,0.07445037940755846,0.009259796929128428,0.24317328098065788,0.5487000387886737,0.5894944726147731,0.1647870828727993,0.1706785900207175,1.12813308469234
rh_superiorparietal_KFA,0.10336464794834674,0.07588621993517945,0.4479509363941401,0.005441226544782512,0.6458987332706073,0.6451502181340416,0.13687907308696193,0.1382448927964894,1.119837079828456
lh_superiorparietal_KFA,0.10247698957001405,0.08021207785997932,0.26101322488788103,0.04589741864627271,0.6223804948271794,0.6159299635275205,0.1398312998648409,0.14124983048121506,1.0957602332991823
rh_middletemporal_KFA,0.10194333780684976,0.08289358610621382,0.20744381760278363,0.19198010156516487,0.750331606330742,0.7700192476449603,0.10496432129731349,0.10007832555691991,1.0814790716987115
lh_frontalpole_FA,0.10150479229850683,0.08520253555069215,0.059194712735458364,0.16182797086342407,0.47142151881035615,0.44411064863815497,0.165030220836853,0.17241856817656015,1.069547480828499
rh_lateralorbitofrontal_FA,0.10066468704758483,0.08971894302307341,0.03072070581660907,0.17247636903202015,0.6521565411706678,0.6336690494420449,0.11180768488728117,0.10236118239788922,1.0471158514728267
lh_postcentral_KFA,0.10051674398452938,0.09047957049081191,0.09035224997845014,0.15552111812683267,0.4749750217644096,0.49556411547034096,0.12724289844748699,0.1373400416033018,1.0434494696864147
rh_precentral_FA,0.10032653147488667,0.09154799301846317,0.4992626838324664,0.03138023685363447,0.7624961224687078,0.7658159673960873,0.10751013933179816,0.10404982831891117,1.038351172176712
rh_precentral_KFA,0.09995139013642464,0.09364564215337605,0.5354243388533311,0.03675690824156719,0.7627518384153213,0.7665824364331915,0.10587902725475941,0.10252268634870919,1.0285124279286515
rh_rostralanteriorcingulate_KFA,0.0987942640360981,0.10041821159588414,0.06922028817634644,0.13960992120515026,0.6341995048335843,0.615633705302675,0.12689228161054905,0.13880745235035258,0.9981875174862206
lh_parsopercularis_FA,0.09862518624974903,0.10147938255524569,0.12434517097166672,0.07323215228268824,0.6496619869850105,0.6400390455426537,0.13263824186208092,0.13015650259950864,0.9936221838790166
